E.Sample_D ,E.Aprox_D,E.Fuzzy_D,F.Corre_D,E.Shannon_D,F.DFA_D,y
1.948810227,1.293190358,1.657536901,0.129471603,11.21098612,0.461144786,1
1.874773586,1.460572739,1.443437554,0.287638027,11.27060109,0.439439545,1
1.865331398,1.155019083,1.77527539,0.764730381,10.01607658,0.766291256,1
1.279859531,1.539546529,1.914833489,0.148391742,10.43214169,0.538891656,0
1.660793865,1.483853685,1.218311625,0.772267807,2.741389079,0.861573789,1
1.127260065,1.208979867,1.277264055,0.93441015,1.623484708,0.849741548,0
1.226300729,1.42671511,1.754557201,0.71514082,5.020072136,0.467962671,0
1.621693356,1.07964511,1.386658963,0.584974745,0.911153222,0.474002553,1
1.837702334,1.432235814,1.938920125,0.126677376,5.119913377,0.679006725,1
1.86524358,1.259727102,1.721244276,0.896824365,7.345888196,0.338658009,1
1.096526736,1.09386162,1.139208737,0.242195575,5.466563808,0.125988235,0
1.544786045,1.947716058,1.960110706,0.030153603,2.989645831,0.490695123,0
1.047185845,1.489022541,1.525210083,0.715198894,1.531835289,0.682933431,0
1.37865866,1.418862675,1.017378989,0.71908902,11.1035884,0.259684999,0
1.238069647,1.716864473,1.872756311,0.014024475,4.26366699,0.669941911,0
1.536406812,1.696027015,1.793390756,0.893917014,3.129796042,0.006282849,0
1.572937912,1.542550197,1.546017778,0.234113558,4.538180554,0.262708973,0
1.180981131,1.556138425,1.629099115,0.704099731,0.734279926,0.585817253,0
1.965871355,1.117150918,1.538915473,0.57231364,6.610117155,0.936355845,1
1.455716563,1.80226377,1.815029315,0.339088074,3.068042871,0.239030454,0
1.553473985,1.20629298,1.422858676,0.915289639,10.66613215,0.855041648,0
1.909945472,1.367126521,1.694803791,0.615864647,11.93604015,0.616191257,1
1.931510719,1.190275448,1.263467005,0.582953794,2.354830065,0.153603355,1
1.871283014,1.290595928,1.051198592,0.155913747,11.0837955,0.048236629,1
1.956084227,1.97978549,1.603563199,0.690256184,1.814788866,0.826675235,1
1.819776591,1.333860198,1.65360292,0.52123799,3.559514395,0.66170486,1
1.930886874,1.948660335,1.626467361,0.161141166,0.211851944,0.00251575,1
1.788364913,1.560719791,1.978530365,0.344666405,7.432545354,0.614743933,1
1.350250913,1.511371984,1.04957388,0.091703065,3.122137774,0.338382496,0
1.544043941,1.322071174,1.617919562,0.107190563,9.688875293,0.298286383,0
1.370256161,1.811848853,1.743406175,0.023584654,5.535139374,0.309662865,0
1.627399761,1.09849777,1.267745481,0.621178849,0.773876607,0.891037661,1
1.679111491,1.401065898,1.722620585,0.275594445,2.032661537,0.62514828,1
1.341128831,1.238910656,1.077496505,0.259518016,3.129237629,0.856363229,0
1.513705909,1.118991859,1.490652243,0.472239039,6.744168272,0.005328643,0
1.013312311,1.200637401,1.95791405,0.0703987,0.838378035,0.815318118,0
1.843264311,1.145438807,1.766651745,0.805429456,0.166035003,0.02921962,1
1.973203703,1.227403497,1.033534774,0.134693949,1.97165651,0.53215944,1
1.407331034,1.21016856,1.309416365,0.650996923,1.795480141,0.123175585,0
1.674705807,1.93250305,1.742580863,0.487929187,4.615999857,0.41523078,1
1.069589022,1.64480672,1.540077945,0.208720684,4.079830348,0.172123184,0
1.50990369,1.733943782,1.058893884,0.89891853,7.357474709,0.163533596,0
1.992358991,1.684459719,1.026252463,0.11157397,0.028786921,0.933178252,1
1.517377697,1.775616279,1.536553582,0.629370182,10.93497067,0.703596814,0
1.723340977,1.644229082,1.389394103,0.750128979,9.306042203,0.019842286,1
1.88523167,1.157812909,1.743503986,0.110633817,8.308028396,0.369364136,1
1.91906845,1.05232095,1.205638902,0.838954933,6.282539466,0.301544525,1
1.201837837,1.315286007,1.843459205,0.047661145,5.225857508,0.724912146,0
1.485063974,1.621201023,1.740312364,0.569905728,8.530667798,0.692519613,0
1.821451583,1.163193624,1.722840117,0.738129169,10.16653723,0.901207592,1
1.48299426,1.120701815,1.294528069,0.454904086,8.008233074,0.164432518,0
1.399155407,1.055726499,1.522273479,0.857162767,9.846263298,0.702827251,0
1.736453314,1.063787281,1.593709977,0.092440986,8.822018753,0.028026361,1
1.431876769,1.345890847,1.112351729,0.917971043,0.543084481,0.298675233,0
1.628091828,1.230868801,1.364670144,0.943327284,4.828026772,0.210131399,1
1.004085325,1.183747657,1.017480741,0.529314252,5.209808627,0.843055223,0
1.021197341,1.306273884,1.607819625,0.091411408,2.699242639,0.436438324,0
1.24897183,1.080894775,1.115180265,0.990099074,1.563564057,0.539767414,0
1.957279414,1.504761223,1.851284483,0.547498256,3.485521179,0.68905955,1
1.530661396,1.702929351,1.845142102,0.232553586,5.211239108,0.472677997,0
1.037325088,1.309475784,1.607810549,0.17351937,0.229139466,0.007088301,0
1.622572744,1.369285388,1.526599314,0.324855485,0.385490743,0.403554874,1
1.463948238,1.918763035,1.203554714,0.32203189,8.975360532,0.839252498,0
1.473713422,1.143482423,1.979887021,0.090487298,10.72079963,0.95195853,0
1.546014554,1.770860473,1.910197575,0.971914654,2.299776839,0.340710568,0
1.113629638,1.455399531,1.717907064,0.792943092,9.788334904,0.451132347,0
1.077775721,1.469961398,1.009197459,0.77499576,3.257193633,0.069512139,0
