MEAN_RR,pNN50,MEAN_REL_RR,LF,HF,sampen,y
783.2648676,0.4,-8.09E-05,947.8933273,24.79656345,2.170009238,0
707.9176534,0.2,0.000380613,589.0195133,27.63411618,1.422180813,0
618.6397898,0.6,2.41E-06,705.8328966,62.03918472,1.794624142,0
860.738257,0.4,-8.11E-06,943.5167512,42.0662793,2.047544756,0
1002.002564,2.6,-3.76E-05,1840.826185,5.485458203,2.205711457,0
747.5982626,0,3.64E-05,479.8086575,22.63927271,2.148179037,1
812.4585964,0,9.97E-05,911.2655679,14.44964286,2.17298961,1
1126.401201,0.4,-0.00022138,1020.39026,0.368918208,2.182386575,1
837.0150814,0.4,-0.000119341,596.4709745,9.77471465,2.080311834,1
859.9132067,0.866666667,0.00046697,793.5533087,54.74009993,1.131598706,0
785.2657797,0,-3.29E-05,883.2985062,15.55122227,2.164501037,0
858.6223771,0.8,4.13E-05,744.7891104,34.34857769,2.079863245,0
773.9353484,2.933333333,0.000599919,1339.66982,140.9074081,1.502722744,0
823.8638673,0,-6.46E-05,293.2450114,17.56981421,2.172231972,1
762.0101409,0.666666667,7.24E-05,975.6428083,25.29857706,2.089994696,0
941.4084842,0.6,-0.000160254,853.3894176,9.693035889,2.100164459,1
1068.236532,0.733333333,5.92E-05,1212.191839,0.809008332,2.189526465,1
697.0544307,2.133333333,-3.76E-05,793.3459763,224.7742182,2.085180907,0
768.9437259,0.066666667,-0.000242682,863.8483175,84.10267962,1.816369363,1
926.4476516,1.133333333,5.15E-05,583.4549781,22.75601918,1.491221101,0
771.5840874,0,-6.45E-05,303.8199205,29.45497852,2.189129347,0
803.7497716,0.4,0.000178626,638.9413344,16.80818665,2.107682716,1
1075.378946,0.933333333,8.39E-06,1176.840776,0.876127959,2.178529183,1
779.8518699,0.333333333,-0.000146154,753.3992241,33.87927714,1.884612364,0
929.8507564,0,3.95E-05,546.2414772,8.251711685,2.149834421,0
951.4085887,0,-7.25E-05,620.9738906,2.692590164,2.18064497,0
729.8117657,0,-3.86E-06,309.8076112,48.09472062,2.117975739,0
805.8383708,1.733333333,3.86E-05,590.3198767,95.20716402,1.525361682,0
706.016484,0,2.51E-05,268.2944758,46.50439415,2.124795322,0
971.0652649,0.866666667,0.000216583,746.123238,6.416544808,2.204041623,1
708.2189763,0,-9.45E-06,245.3290173,46.10041499,2.121457637,0
844.9738514,0,-2.04E-05,222.4056767,18.21688027,2.051328977,0
951.8011138,0.133333333,0.000166609,860.9294706,3.722732108,2.179409562,0
911.2873799,1.6,-0.000401973,520.0129143,26.04962181,1.653954367,0
803.2252238,2.733333333,-0.000211594,1460.076059,71.14076233,2.172630246,0
841.5751112,0.933333333,6.13E-06,564.2275758,21.30388117,1.850418046,0
721.9546936,0.933333333,-2.84E-05,672.8766678,95.84566247,1.899729569,0
807.5476569,0,-7.96E-05,280.6361588,17.98792173,1.78511581,0
907.6465938,0.466666667,-2.41E-05,589.9009979,8.741262983,2.121368587,0
953.8302148,0.4,3.50E-05,597.3943993,2.426288086,2.141456055,1
1037.000245,0.866666667,1.94E-05,1044.782681,3.444691473,2.167496097,1
746.5405994,0,-1.75E-06,825.6178601,48.25614588,1.92016308,1
718.0390106,2,5.93E-05,2193.800868,125.7347895,2.16237271,0
769.6337434,0.866666667,-2.45E-05,1492.248236,46.73116801,2.022617827,0
