E.Sample_D ,E.Aprox_D,E.Fuzzy_D,F.Corre_D,E.Shannon_D,F.DFA_D,y0,MEAN_RR,pNN50,MEAN_REL_RR,LF,HF,sampen,y1,Cluster
1.858311541,1.02110872,1.419809285,0.315134822,5.364389022,0.194377794,1,784.3551693,0.133333333,-9.79E-05,669.5567879,35.36555622,2.178246369,0,0
1.99095405,1.167476617,1.054077163,0.378941481,10.3894658,0.190852597,1,920.1204646,0.466666667,-2.15E-05,952.4591494,8.599231426,1.897223763,0,0
1.710955088,1.912593785,1.279110506,0.830894433,4.875462127,0.985171586,1,1118.389522,0.4,1.83E-05,948.8799216,0.330468895,2.182560113,1,0
1.344969028,1.502769557,1.577208772,0.240462731,10.36868529,0.968430478,0,971.5368434,0.2,-4.05E-05,617.5791448,2.559765368,2.122445145,0,0
1.111750612,1.642571753,1.140411764,0.521325724,2.312486949,0.713447789,0,947.187643,2.6,0.000238761,855.9743454,81.68133669,1.756363993,0,0
1.667198543,1.280331038,1.208767528,0.647997816,10.80581465,0.959708068,1,707.7156232,0,4.55E-06,454.1460934,25.92682703,2.001504194,0,0
1.138577876,1.165964688,1.626536536,0.903887729,11.84418064,0.699669796,0,634.1976366,0.666666667,-4.54E-05,1037.016585,68.94271316,2.006949411,1,0
1.296663242,1.40448927,1.131289901,0.093892371,8.3934564,0.604064549,0,711.2256215,1.333333333,-1.38E-05,2342.534156,135.661653,2.204267331,1,1
1.995839271,1.213591547,1.885380935,0.300220126,10.31302855,0.251884365,1,964.0782041,2.6,0.00050084,850.5759196,78.61332384,1.836469377,0,0
1.854252601,1.135773687,1.866733675,0.391394346,7.204954978,0.60343209,1,882.2512823,0,-2.85E-05,272.6807473,10.00504266,2.202575761,1,0
1.946991136,1.596601457,1.610525935,0.24850977,7.240507953,0.841174839,1,840.9433656,0.133333333,3.13E-05,1109.620443,10.78963785,2.191355245,1,0
1.77832917,1.606036108,1.405731651,0.519168149,8.144273137,0.403638998,1,877.3674163,1.933333333,8.47E-05,1069.031258,30.21992055,2.110974664,0,0
1.436121497,1.917993008,1.816717685,0.858137902,1.94268384,0.51582855,0,798.8981236,0,-0.000148037,325.8492426,12.30104866,1.895688943,0,0
1.877847329,1.315167584,1.104597149,0.094083492,6.705500701,0.527902414,1,888.850614,0.666666667,-0.000218921,756.2352694,8.011961924,2.064989221,1,0
1.627857156,1.575315963,1.872454984,0.751769267,8.031836397,0.746548146,1,765.0756681,0,7.35E-05,418.0871518,18.63990309,2.152525492,1,0
1.186535255,1.324718582,1.963433932,0.522281124,6.850376854,0.548438846,0,1100.829803,0.933333333,-0.000205153,1097.311954,2.4075253,2.043067798,1,0
1.056835209,1.022048966,1.832627193,0.021415417,10.97098571,0.839378614,0,972.7224477,0.4,1.24E-05,1103.503405,5.273696427,2.133920975,0,0
1.614080724,1.049915824,1.753191941,0.451819133,7.869250877,0.800228997,1,710.37427,1.2,0.000296206,809.7892912,137.9113909,2.075749899,0,0
1.165665148,1.241724033,1.154065116,0.465501283,2.291444788,0.304441295,0,1005.77773,1.866666667,7.42E-06,577.0374414,53.20983741,1.834868935,1,0
1.088194788,1.695970116,1.368287816,0.057758733,7.223817278,0.995713287,0,894.9461974,0.4,-1.88E-05,776.646161,18.59074375,2.207012146,1,0
1.428036221,1.01514017,1.478002144,0.803617798,0.407830129,0.815376998,0,832.5248426,0.2,5.54E-05,1188.474504,9.668192802,2.168180166,1,0
1.085102564,1.526652436,1.709224143,0.031526167,0.558759116,0.88284528,0,1207.046453,2.4,-3.16E-05,486.4929164,0.502591287,2.146351385,1,0
1.488282281,1.746344522,1.599445813,0.051306939,6.756904249,0.963766376,0,1223.311536,1.066666667,0.000110167,566.2229177,0.606522189,1.957572284,1,0
1.446810162,1.717341371,1.716690615,0.17228329,9.108120755,0.209484406,0,898.8452715,0.733333333,-6.51E-05,887.4974535,23.12129473,2.185103538,1,0
1.956845246,1.540401215,1.247185647,0.98812064,5.063447572,0.649807844,1,804.1001295,0.133333333,-0.000121153,790.1183307,33.94214494,1.682747722,1,0
1.899355912,1.834783065,1.510589588,0.584112077,5.292373558,0.05694769,1,688.6665059,0.266666667,-3.56E-05,288.6683406,20.61688238,0.801947996,0,0
1.448500433,1.341306564,1.478706604,0.080344161,1.945762439,0.40296736,0,787.5777885,3.533333333,1.92E-05,2959.67234,115.2103612,2.220965142,1,1
1.714334778,1.385599543,1.924939052,0.401628033,11.11292357,0.334571119,1,954.6487867,1.2,6.56E-05,1199.812109,5.801771516,2.175688963,0,0
1.187973852,1.811265185,1.980738668,0.489141606,3.8396159,0.329105938,0,982.721105,1.066666667,-0.000321118,788.0018816,5.77729433,2.215830216,1,0
1.568419451,1.308131685,1.094173403,0.380337412,10.37831043,0.013049081,0,549.1736775,1,-7.01E-06,715.9650505,268.6855106,1.55189092,1,1
1.627969246,1.089911889,1.662389932,0.159904548,5.76638868,0.789057518,1,834.593653,1.133333333,2.59E-05,676.4963275,37.36449926,1.666047091,1,0
1.648590646,1.457762015,1.303089558,0.140729596,0.941198971,0.274280771,1,878.4386772,0,3.03E-06,280.2688311,11.09934512,2.173567988,1,0
1.868438159,1.964505462,1.845288217,0.406318881,6.98371278,0.872383296,1,887.0012624,1.933333333,-0.000187141,1013.231474,29.93027883,2.113474684,0,0
1.86566837,1.039553838,1.355495345,0.268418065,6.054887649,0.443400605,1,871.8057302,1.866666667,1.81E-05,1424.279959,40.50404753,2.01336984,1,0
1.801519354,1.09321618,1.827907896,0.611906018,10.90721638,0.134872296,1,943.2467572,0.6,0.00020729,778.4573135,4.622907918,2.166812496,1,0
1.154535213,1.545291827,1.909850759,0.205666798,2.337618919,0.411342178,0,767.6167607,0,8.60E-05,412.5473443,25.46969139,2.142516573,1,0
1.824267088,1.413950991,1.721182136,0.06975802,7.471611608,0.642952609,1,730.666569,0,-7.20E-05,628.9632285,19.39375984,2.205114191,0,0
1.197190462,1.421306506,1.311439752,0.138375998,7.05962791,0.933809137,0,729.4072945,0,-4.20E-05,273.191324,37.72008706,2.177885111,0,0
1.187272052,1.532994961,1.088626659,0.332260112,7.083168089,0.688185013,0,723.1703974,1.8,-1.71E-05,2547.17141,137.1319573,2.205380495,0,1
1.908407877,1.132326085,1.544134895,0.854960797,10.6862618,0.727080406,1,1041.390644,0.8,-5.57E-05,990.2220436,9.865485547,2.142296802,1,0
1.568877004,1.6028147,1.850626502,0.169160839,4.523454325,0.50904082,0,1046.730114,1.333333333,0.000255699,552.4117873,21.51985548,2.029959092,1,0
1.353831507,1.771650345,1.221390149,0.30213298,0.703842591,0.530326689,0,966.5331748,0.4,0.000198911,856.9326596,9.933319496,2.156706405,1,0
1.49942789,1.647159596,1.936564536,0.91542351,10.90936919,0.127422087,0,920.5589699,2.733333333,-0.000185736,767.7673477,47.53538207,1.943131713,0,0
1.827132009,1.573341269,1.46424396,0.160729455,0.484401726,0.508704816,1,821.3524649,0,0.000106617,731.5891572,16.3437801,2.185981811,1,0
1.472211618,1.43900332,1.900229778,0.075208632,0.626942144,0.599736987,0,819.7227503,0,-5.23E-05,1304.893673,40.59891614,2.206971727,0,0
1.148181808,1.145294968,1.882470093,0.820676509,7.150198738,0.096567223,0,850.1488864,0.2,0.000130251,1465.320518,10.30049463,2.170695029,1,0
1.626424865,1.416862986,1.909111421,0.63305714,6.300185573,0.215410309,1,768.4977796,3.533333333,-7.16E-05,2978.902559,121.5448848,2.217699612,1,1
1.037005308,1.052160522,1.75940111,0.620490212,10.93112187,0.156956422,0,1092.582346,0.533333333,-9.41E-06,881.2718589,1.649661214,2.134484704,1,0
1.334539146,1.678228666,1.677313497,0.021708824,11.40237638,0.36554446,0,817.0028128,0,1.64E-05,298.9228294,9.799763325,1.726074174,0,0
1.644888754,1.325470023,1.102248523,0.96595335,10.26277938,0.277805159,1,1035.105033,1.333333333,0.000164043,1991.050945,4.489569544,2.120686129,0,0
1.23124575,1.542418058,1.24215891,0.312198526,1.368743545,0.473512395,0,728.7652818,0,2.86E-05,281.270549,44.81922592,2.137300589,0,0
1.13975184,1.296044056,1.850263311,0.406718222,11.36848519,0.25190033,0,953.8808881,0.2,4.54E-05,512.0766084,2.469249394,2.18529337,1,0
1.069906831,1.639223023,1.170291322,0.218947465,9.562638785,0.566057034,0,861.7454604,0.733333333,2.79E-05,763.9250015,53.76005003,2.057199306,0,0
1.735441505,1.699423144,1.923957857,0.39389123,8.933809635,0.431128237,1,903.4303961,0.733333333,1.52E-05,819.3423538,17.70009408,2.178796359,1,0
1.942528331,1.913046095,1.074396636,0.611389075,4.826505261,0.034124462,1,665.824775,0.2,7.65E-06,333.4630301,34.96221414,1.913492256,0,0
1.234976271,1.590914278,1.672678822,0.447889135,4.673371014,0.238794186,0,915.9874929,1.466666667,0.000214909,830.5145664,16.97885638,1.98680905,0,0
1.99782196,1.230774631,1.113212836,0.622510051,8.069063273,0.457476931,1,967.7459332,0.6,-9.01E-05,832.1075828,8.055576879,2.12686746,1,0
1.721141873,1.68223238,1.374072615,0.913369538,7.327389824,0.358750124,1,807.2294392,2.066666667,0.00019787,1317.955578,37.36150409,2.059784556,0,0
1.465637425,1.6165077,1.124007156,0.529199208,6.948601487,0.418662762,0,822.8386264,0,0.00019415,262.2211631,20.11919107,1.962111849,0,0
1.518893011,1.185045843,1.276639145,0.206972031,1.5485653,0.045838232,0,804.5718675,0.266666667,5.09E-05,1354.264241,57.74065841,2.19239835,0,0
1.204675121,1.63392941,1.331805006,0.945067739,9.043652822,0.506344614,0,831.6156107,0,-9.45E-05,845.4592769,11.9836558,2.184154922,1,0
1.607860196,1.077561715,1.634695348,0.23881618,6.499069435,0.846131575,1,813.3629218,0,2.29E-05,494.1557415,26.28678024,2.061537405,0,0
1.695983433,1.408528931,1.45562207,0.444089741,5.461570725,0.656761325,1,1025.69848,3.266666667,-5.71E-05,2579.472623,3.298755183,2.162086699,0,1
1.852228134,1.648523111,1.79680354,0.517959566,0.351349092,0.523033419,1,739.2657732,0,4.51E-05,383.8003511,49.04064122,2.18240235,0,0
1.770411331,1.188450528,1.216329667,0.404077162,11.28065171,0.322015921,1,760.9289644,0,-5.32E-05,711.8338788,18.82288121,2.136697594,1,0
1.264986691,1.435152441,1.998558119,0.182355908,11.78213071,0.790157222,0,1320.698265,1,-4.51E-05,134.6587329,4.283924269,1.175261384,0,0
1.177295552,1.496015022,1.888765344,0.082815541,3.155910568,0.281068552,0,759.934879,0,-6.79E-05,608.7783375,96.76575792,2.161908949,1,0
1.463759584,1.541655392,1.661332795,0.252074724,3.68683835,0.665934332,0,900.622468,0.133333333,6.89E-05,523.5939161,7.065454091,1.943367687,0,0
1.130483655,1.564931919,1.854058341,0.071354778,7.121445694,0.759965354,0,792.1333801,0.133333333,-0.000217228,878.5547192,33.67563704,1.669526487,1,0
1.699434294,1.164105224,1.895774531,0.663572811,10.73336798,0.220338345,1,879.408776,0,-5.98E-05,523.3667438,5.783343036,2.204751163,0,0
1.621589001,1.576116788,1.122647586,0.764877512,4.767592046,0.728966843,1,1107.308453,2.466666667,-0.000147574,712.3056056,17.8485332,2.130260714,1,0
1.611040374,1.892924707,1.292813915,0.005366739,4.483384402,0.118881564,1,589.3781189,2.466666667,-0.000321615,1165.476128,299.2002154,1.819058678,0,1
1.441888104,1.572131378,1.028056228,0.246870826,5.988432057,0.011157291,0,727.3117155,2.266666667,0.000117193,2466.652339,145.4890673,2.194807221,0,1
1.986248555,1.619379298,1.976137133,0.694090513,3.437500035,0.989400359,1,807.0230999,2.4,-0.000666327,766.8758481,44.17566531,1.648353046,0,0
1.895135119,1.908131081,1.074081001,0.283637602,10.53393735,0.727867625,1,833.7557996,0,0.000166164,903.5239175,13.90087033,2.184613307,1,0
1.416731847,1.756165091,1.777492065,0.939643027,0.261265816,0.002918808,0,715.9414029,0,8.27E-05,396.3943752,24.08243581,2.12653921,0,0
1.075413621,1.553473189,1.738985012,0.906069617,3.389207378,0.079973962,0,879.9648233,0.2,5.71E-05,932.536021,6.016458804,2.187883419,0,0
1.495048827,1.166012553,1.717340941,0.921854226,10.56139302,0.723747062,0,585.2173158,0.2,-0.00025257,206.8956727,21.06756122,1.757307124,0,0
1.52518462,1.584938082,1.782914698,0.312689643,7.131480769,0.318592991,0,729.4707354,0,-6.06E-06,312.0545149,42.13684051,2.119492949,0,0
1.566352117,1.166695635,1.630923693,0.921193542,10.8265924,0.083354354,0,791.2308203,0.733333333,-0.000229727,1064.596702,37.52065844,2.101443891,0,0
1.201446197,1.760191042,1.144742322,0.665693563,3.191764153,0.63954969,0,719.9825238,1.733333333,-4.87E-06,1371.079178,133.1265658,1.91113216,1,1
1.89741698,1.062758388,1.011685103,0.664226598,3.347659538,0.330858316,1,814.1725539,0,2.40E-05,430.1375241,28.6027316,2.183215098,0,0
1.116489914,1.492880603,1.158394959,0.122428247,11.47108406,0.267307313,0,747.4469371,0.133333333,-0.000173604,756.834782,46.81094215,1.912486126,1,0
1.968367825,1.481805481,1.838819654,0.551631027,8.812085065,0.064142816,1,879.1347493,2.666666667,3.77E-05,1667.528873,26.5953248,2.057526448,1,0
1.306991313,1.652079725,1.229750097,0.296799009,6.623309237,0.534117019,0,900.8732036,0.8,0.00031264,714.3790534,7.51214711,2.094781188,0,0
1.050963044,1.802845348,1.47524828,0.860980736,7.3579092,0.439305064,0,707.9589011,0.8,0.000212505,1880.414779,88.60290112,2.198407398,1,1
1.938120509,1.905509597,1.161857467,0.694098371,9.955077236,0.167929131,1,1014.314889,2.6,9.26E-05,2083.794154,6.129859593,2.207642903,0,0
1.950848706,1.55436273,1.591522319,0.811996559,6.989729046,0.852217541,1,771.1686692,0.6,1.53E-05,728.5860214,48.21664616,1.688146176,0,0
1.45916116,1.888740152,1.98670803,0.382675001,11.07684083,0.937474782,0,748.555211,0.666666667,0.0002497,595.8595768,76.87176838,1.998717176,0,0
1.199921603,1.119925188,1.296343019,0.497446194,10.06841298,0.749503657,0,907.6265923,0,-4.56E-05,375.0625636,6.59543483,1.989608562,0,0
1.028666664,1.254359837,1.041580603,0.626069689,10.68232701,0.545061836,0,777.3091096,0,4.18E-05,445.2799165,28.95976769,2.076977158,0,0
1.174858807,1.59487825,1.046392482,0.319059409,5.160529974,0.755243283,0,890.519878,0.133333333,9.35E-05,746.2996277,13.53334352,2.123047037,1,0
1.016366644,1.465535377,1.34079405,0.316424307,11.42160376,0.601554878,0,651.0126904,0.933333333,-0.000120363,888.2689283,62.26069819,2.113666119,0,0
1.833064388,1.830547304,1.801728839,0.092835676,9.035735757,0.937892858,1,879.2371712,0.133333333,-3.03E-06,687.51828,7.840267961,2.114041734,0,0
1.119532123,1.343411685,1.761696164,0.510235431,5.905819839,0.395181712,0,719.1927629,1.466666667,-0.00025303,2144.939437,100.6054951,2.199385683,1,1
1.345518212,1.482849749,1.862598581,0.612491504,3.737689023,0.190050932,0,775.6945317,0.066666667,-1.12E-05,567.3288719,92.53673076,2.067271293,1,0
1.201110776,1.636055717,1.658790256,0.674550016,3.618382187,0.46718832,0,940.2482583,0.6,7.94E-05,770.566371,6.859725095,2.171077094,1,0
1.096882709,1.379683258,1.418460211,0.744083464,6.345444533,0.518903106,0,707.272787,0,-4.87E-05,238.638954,44.98878864,2.12501128,0,0
1.033143566,1.973783025,1.544604167,0.018715892,2.889638431,0.222793764,0,698.3733604,0,-3.11E-06,615.2868773,28.73039524,2.086147544,0,0
1.029502752,1.186444934,1.710905658,0.646203671,10.23170263,0.725124528,0,760.2627376,0,-5.54E-05,393.2138847,25.99601328,2.121895584,1,0
1.617298495,1.627020923,1.504855476,0.21623622,2.09827032,0.915592434,1,693.7584046,0,5.69E-05,508.6953707,28.50620759,2.073879984,0,0
1.369897349,1.99101522,1.220445868,0.976920862,11.35401217,0.603314074,0,801.995686,0,5.76E-05,573.3543813,51.3072731,2.151026161,1,0
1.721122977,1.48874225,1.585524303,0.214571882,4.824764566,0.705092703,1,869.6838801,0.333333333,0.000125945,794.8583855,19.89552394,2.12388732,1,0
1.790126197,1.492454148,1.087066021,0.421985855,2.594397038,0.909277303,1,785.3677301,0,-7.54E-06,439.5760854,42.26816365,2.190981266,1,0
1.769421364,1.678449914,1.922344463,0.328998831,6.107194505,0.828835811,1,804.4574049,0.266666667,-5.48E-05,1243.73445,56.71624051,2.188772075,0,0
1.061579004,1.901082499,1.602886735,0.707947829,8.703235241,0.195507894,0,761.3730016,0.266666667,-1.71E-05,558.2085472,41.53555112,2.191021044,0,0
1.323352181,1.052540238,1.696241504,0.790397471,10.97190038,0.895253402,0,808.821997,0.866666667,1.09E-05,794.8994658,40.81167368,2.101902268,1,0
1.635477455,1.405752395,1.141237246,0.499154,8.04298895,0.289729718,1,815.6607725,0,-0.000102973,908.2650269,22.32262976,2.147470425,1,0
1.494334214,1.646480956,1.947715729,0.101603655,7.943018857,0.773782614,0,900.8141244,2.8,-0.000348527,904.7876765,93.93017263,1.944865554,0,0
1.76983326,1.793027893,1.566205005,0.686156648,2.628282548,0.556728799,1,810.8020253,0.133333333,-1.96E-05,1393.243478,46.9216112,2.217732296,0,0
1.829797757,1.454853923,1.671242721,0.551405507,1.873852732,0.490061651,1,941.3119793,1.466666667,-0.000171044,1415.717422,19.54215523,2.17516417,1,0
1.328726189,1.620956099,1.319006604,0.912130506,10.32873163,0.534919256,0,887.2026948,0,-8.63E-07,445.9919802,9.48058177,2.119678132,0,0
1.424106127,1.770349341,1.158137912,0.956729592,4.477295851,0.991829232,0,809.4433727,0.4,-6.29E-05,1465.057298,51.50465271,2.172880225,0,0
1.125600322,1.868416665,1.483321783,0.623267135,11.53607001,0.979773714,0,696.7321243,1.066666667,4.59E-05,1878.204307,126.5730777,2.176566843,0,1
1.851657776,1.573051622,1.098874105,0.731905385,1.800526418,0.317380317,1,972.8138726,1.533333333,-0.000210246,1784.510701,9.717898212,2.18064497,1,0
1.066717393,1.391305425,1.393352843,0.169569572,8.33330193,0.206038573,0,767.3477432,0.2,3.25E-05,445.2715088,29.80679597,2.15663722,0,0
1.282207533,1.825092897,1.908258037,0.366708693,8.700181127,0.816578192,0,731.9483546,1.666666667,3.67E-05,2657.553505,122.1018722,2.19723792,1,1
1.294115863,1.528854077,1.551448553,0.621620699,6.533648456,0.182195479,0,758.2587433,0,-2.12E-05,280.9766949,33.82124308,2.154264776,1,0
1.563015462,1.510123296,1.064523022,0.19885104,8.774536212,0.860948787,0,721.7892308,1.733333333,7.55E-05,1437.578982,143.5867898,1.888044106,1,1
1.773123772,1.578992427,1.11404485,0.726202993,4.397860904,0.232552628,1,926.2420957,1.2,1.28E-05,635.9526196,10.00875542,1.624787494,0,0
1.640028334,1.839178337,1.732603159,0.0187503,7.456407603,0.988795027,1,711.9303114,0,-2.45E-05,456.8875939,25.15519713,2.010264031,0,0
1.588088564,1.665403991,1.113570675,0.853093256,8.817169471,0.441157115,0,891.257547,1.666666667,8.89E-05,2292.450061,34.11957052,2.190368879,1,1
1.400760738,1.283908712,1.514815363,0.515718184,10.95791559,0.334132015,0,766.5136769,3.066666667,7.19E-05,1824.274252,76.74007535,2.16780698,0,1
1.079432917,1.687655025,1.002606418,0.221535072,11.70845885,0.488134788,0,1038.544228,0.533333333,0.000154398,1403.35554,3.122634667,2.195877919,1,0
1.156204338,1.34411343,1.047647233,0.868138513,2.218880479,0.182613877,0,752.3031268,0.2,-5.38E-05,586.7860693,23.80520554,2.124423091,1,0
1.074290359,1.500243308,1.596355339,0.861309932,7.408664569,0.570426931,0,883.9684129,0.933333333,-4.51E-05,600.5440735,28.3769748,2.057081004,0,0
1.606985962,1.933996848,1.948337865,0.439045125,7.821235221,0.029436047,1,730.2253685,0.866666667,-7.75E-05,2339.119344,79.70823823,2.20189189,1,1
1.783956342,1.806957696,1.103751564,0.419448462,11.62836786,0.959380225,1,611.5892712,2.133333333,0.000219877,1530.56396,218.6874126,1.640229585,1,1
1.343545429,1.605074249,1.450211058,0.62858159,11.50792203,0.083047526,0,831.7534271,0,-7.13E-05,532.2997625,22.29392887,2.112804948,0,0
1.80019881,1.446014949,1.046872489,0.583659616,5.85712761,0.661397966,1,1033.452282,1.8,5.46E-05,1831.046771,3.433353082,2.202189517,1,0
1.110323118,1.121233934,1.461717872,0.593795774,10.06132374,0.598790231,0,743.439619,1.533333333,-8.51E-05,851.4667205,112.3688668,1.803283927,1,0
1.000600441,1.757040545,1.022323696,0.27597795,11.72897859,0.53638273,0,658.8727124,0.733333333,-4.29E-05,868.7144897,66.24974448,1.691780721,0,0
1.274319841,1.981313645,1.242151594,0.193676377,8.670674819,0.377130424,0,860.6710901,0,0.00018249,704.4859974,9.133469524,2.221457122,0,0
1.164835859,1.501203981,1.288675871,0.516372973,2.943983743,0.464586451,0,728.406454,0.133333333,-6.29E-05,472.3795148,52.43708284,1.502966606,0,0
1.985790724,1.90447553,1.641283204,0.251232967,11.89155175,0.982340481,1,752.3006805,0,-0.000131228,676.6280874,94.18784317,2.18021988,1,0
